id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
463768,delux comfort+ in coolest 'hood / spacious 4 bdrm,1210993,Audrey,Ballard,Sunset Hill,47.66899480713783,-122.40280063871452,Entire home/apt,395,2,24,2017-09-03,0.31,1,0
475361,NE Seattle Artist Treehouse Suite!,2342082,Marilyn,Lake City,Cedar Park,47.71796191715599,-122.29114067340615,Entire home/apt,87,3,115,2018-09-09,1.48,1,174
475496,Cap Hill modern light-filled home,1495392,Lindsey,Capitol Hill,Stevens,47.62785212711696,-122.29871484259023,Entire home/apt,200,20,1,2012-07-26,0.01,2,0
490076,Super cute w/gardens & charm. Great location!,3921530,Ann Petrich,Other neighborhoods,Fremont,47.654297586145404,-122.3525885074478,Entire home/apt,80,2,270,2018-11-08,4.96,3,69
490110,Seattle Pike Place Market Apartment,2403410,Alan,Downtown,Pike-Market,47.611718314531416,-122.34368497425797,Entire home/apt,275,3,44,2018-09-03,0.57,1,0
491958,Columbia City Treehouse Vacation Rental,2431399,Jay,Rainier Valley,Columbia City,47.560511109106216,-122.2789483009719,Entire home/apt,75,2,297,2018-10-28,3.84,1,207
493591,"""THE 5-STAR  HOUSE""",2438665,Flor,Other neighborhoods,Crown Hill,47.702954396433036,-122.36861150221334,Private room,50,2,159,2018-10-05,2.04,4,280
496074,Spacious Garden Apt Phinney Ridge,2450062,Liza,Other neighborhoods,Phinney Ridge,47.67804598881192,-122.36042554654243,Entire home/apt,95,3,141,2018-09-18,1.85,2,359
506542,"Garden apt, fresh honey",1414691,Jordan,Other neighborhoods,Wallingford,47.658538900609166,-122.32581803195674,Entire home/apt,95,2,162,2018-10-20,2.07,5,358
513344,artsy bungalow in friendly phinney,2450062,Liza,Other neighborhoods,Phinney Ridge,47.6787125823443,-122.360664363839,Entire home/apt,120,5,5,2017-08-19,0.06,2,0
515598,"Townhouse 15 min fr. Downtown, Alki 2",2539613,Anni,Delridge,North Delridge,47.56999131112163,-122.3607137345593,Private room,45,30,22,2018-08-07,0.28,2,317
522270,House boat on Lake Union Seattle,1037115,Rose And Glen,Cascade,Westlake,47.6364168374379,-122.34124388132709,Entire home/apt,135,3,18,2018-03-15,0.24,6,128
527273,"Townhouse 15 min fr Downtown, Alki 1",2539613,Anni,Delridge,North Delridge,47.56885645949368,-122.36184392308213,Private room,45,30,26,2018-08-11,0.33,2,328
533443,Max's West Seattle Hideaway,2370749,Tom,Delridge,Riverview,47.53660440506037,-122.35605231373758,Private room,45,1,282,2018-02-18,3.62,1,0
544433,"8, Sparkling Seattle Center",2612779,Serina,Queen Anne,Lower Queen Anne,47.62081774289543,-122.3563353110631,Entire home/apt,95,2,394,2018-11-05,5.06,2,326
552325,Super Charming 2 BR Apt w/Amazing Water Views!,306615,Montara,Capitol Hill,Portage Bay,47.6493265813258,-122.31924560287041,Entire home/apt,149,3,7,2018-10-03,0.11,3,107
555182,Artistic Seattle home..whole house,2222321,Deb,Other neighborhoods,Wedgwood,47.68362342354283,-122.28827825158571,Entire home/apt,275,1,18,2016-08-21,0.29,4,254
557126,Charming Capitol Hill Room,2739131,Chad & Ruben,Capitol Hill,Broadway,47.619677383892686,-122.32414704371845,Private room,98,2,333,2018-11-04,4.39,2,160
564220,Cute Bungalow #2 - near Light Rail,2774354,Kristin,Rainier Valley,Mount Baker,47.57916526027289,-122.29211899448887,Private room,47,2,106,2018-11-12,1.39,2,286
564428,Cute Bungalow #1 - near Light Rail,2774354,Kristin,Rainier Valley,Mount Baker,47.579553880526724,-122.29368562026202,Private room,47,2,230,2018-09-28,2.98,2,114
565703,Garden Apartment in Madison Valley,2781551,Ron,Central Area,Mann,47.62093476119744,-122.29814674432538,Entire home/apt,95,2,297,2018-11-05,4.33,3,290
566435,"""THE 5-STAR HOUSE"" ",2438665,Flor,Other neighborhoods,Crown Hill,47.701551291074146,-122.36651127608059,Private room,80,2,88,2018-10-07,1.17,4,341
573942,Queen Bee room w/memory foam bed,30559,Angielena,Beacon Hill,Mid-Beacon Hill,47.54945611145161,-122.31657741596342,Private room,60,2,141,2018-09-22,1.86,5,363
580815,St. John's Apt. 319 *Walkscore 99*,1787819,Bryce,Downtown,First Hill,47.61354857519745,-122.32130539888735,Entire home/apt,168,30,43,2018-09-04,0.65,8,224
587584,Greenlake/Greenwood/Phinney Oasis,2796016,Aexis,Other neighborhoods,Greenwood,47.687782142393615,-122.34859609133233,Entire home/apt,123,2,63,2018-08-20,0.82,1,0
598023,West Seattle Home near Junction,2613029,Jeffrey,West Seattle,Genesee,47.562206177768324,-122.3859783160037,Private room,79,3,13,2017-08-07,0.20,1,344
604600,condo in seattle,103427,Magalie,Downtown,Central Business District,47.614363686604676,-122.33171618814121,Entire home/apt,225,1,1,2014-09-11,0.02,1,364
606297,5 Bed 3Bath House Near Downtown SEA,862329,Prez & 'Keia,Beacon Hill,North Beacon Hill,47.577560782253094,-122.30428066418015,Entire home/apt,349,1,137,2018-10-14,1.80,5,180
609252,"Sans souci in Seattle: Clean, fresh air (4 guests)",3018655,Louise,Other neighborhoods,Greenwood,47.69861296484062,-122.36344237960225,Entire home/apt,275,3,2,2018-05-23,0.12,2,90
609421,CLEAN FRESH AIR: Sans souci in Seattle (6 guests),3018655,Louise,Other neighborhoods,Greenwood,47.696561638918794,-122.36275074363151,Entire home/apt,295,3,13,2018-08-14,0.25,2,365
609610,A place to stay: studio apartment,3022709,Laura,Rainier Valley,Columbia City,47.56961534584623,-122.29395530150329,Entire home/apt,90,2,22,2016-09-17,0.29,2,0
609701,Charming Fremont Garden Cottage,3023407,Nan,Other neighborhoods,Fremont,47.65650840850803,-122.36057057060758,Entire home/apt,85,2,448,2018-11-14,5.84,1,323
611500,3Bed 2Bath w/ Deck Near Dwntwn SEA,862329,Prez & 'Keia,Beacon Hill,North Beacon Hill,47.57727069591887,-122.30185709286152,Entire home/apt,249,2,40,2018-07-26,0.53,5,364
611509,Craftsman with Private Bath & A/C,3032548,Joanna,Other neighborhoods,Wallingford,47.66369538720739,-122.33622518099067,Private room,80,2,73,2018-09-30,0.96,1,321
613020,Fabulous view and Great location,3040367,Mardee,West Seattle,Fauntleroy,47.51855218700446,-122.39118820273833,Private room,84,3,145,2018-09-25,1.89,1,123
631445,"Belltown View Condo, Entire Home",3139639,Alicia,Downtown,Belltown,47.61348311198294,-122.34843211138308,Entire home/apt,150,30,152,2018-10-16,1.99,1,0
635878,Center UW Spacious 2 Beds (203),3074414,Melissa,University District,University District,47.661537511338025,-122.31359108081546,Entire home/apt,89,1,28,2018-08-18,0.43,50,218
637710,Roots at the Center of the Universe,3181546,Farhad,Other neighborhoods,Fremont,47.65160862367554,-122.35606647053429,Entire home/apt,240,2,95,2018-10-28,1.34,1,346
639130,Fabulous home for a family!,3187723,Ann,Central Area,Madrona,47.60974856785952,-122.29010858095336,Entire home/apt,250,3,13,2018-08-19,0.32,1,289
649243,Room in Seattle's Fremont area,2308816,Kay,Other neighborhoods,Fremont,47.655872109269374,-122.3568839127972,Private room,75,3,229,2018-11-13,3.04,1,342
654734,Gorgeous Downtown/Convention Condo,3294357,Rachel & Grace,Downtown,First Hill,47.61234284739206,-122.32972184640761,Entire home/apt,175,3,74,2018-10-23,1.00,4,359
657257,Queen Anne - Close to SPU,857146,Vipin,Queen Anne,North Queen Anne,47.6459738128776,-122.3623243311523,Entire home/apt,140,2,3,2018-08-11,0.57,1,180
658540,"AC, Walkable, tv, new bed, noise machine-5",3319649,Nicci,Central Area,Minor,47.60375074483748,-122.30811707692718,Private room,40,1,31,2018-11-11,0.41,3,88
661708,Elegant Madison Park Townhome,3340441,Roberta,Central Area,Harrison/Denny-Blaine,47.62423358885928,-122.29041862691895,Entire home/apt,229,3,6,2018-07-21,0.98,1,359
670021,1st Room in Entire House! Relaxing!,3393825,Darlene Tiki,Lake City,Olympic Hills,47.72619766110291,-122.30149014614146,Private room,55,3,27,2017-08-25,0.36,2,90
670056,2nd room in Private Home! Enjoy!,3393825,Darlene Tiki,Lake City,Olympic Hills,47.725557016784684,-122.30239934361559,Private room,54,3,34,2018-07-09,0.46,2,90
671828,Must like Puppies! Master Bedroom,3396093,Elisa,Other neighborhoods,Greenwood,47.69109348570525,-122.36464002063313,Private room,48,1,2,2016-06-01,0.07,1,0
674113,Ethiopian cottage #2,3401993,Beth,Rainier Valley,Mount Baker,47.56840825240406,-122.28621404522764,Private room,42,1,233,2018-09-25,3.77,3,40
677266,Moulin Rouge room French style double room,30559,Angielena,Other neighborhoods,Georgetown,47.54948235435411,-122.31778777192157,Private room,65,2,83,2018-10-02,1.11,5,356
681866,Bright room in Seattle Judkins Park,103825,Patricia,Central Area,Atlantic,47.59242998481821,-122.30190025119836,Private room,60,1,28,2018-09-08,0.38,1,187
689309,Elegance and Coziness in Broadview,3520873,Philippe,Other neighborhoods,Broadview,47.72272663544256,-122.35668427661885,Private room,125,2,10,2018-07-30,0.14,1,325
693956,Green built home in Columbia City,3550436,Kerri,Rainier Valley,Columbia City,47.56252750972213,-122.29243979505466,Entire home/apt,150,7,1,2012-11-28,0.01,1,0
696004,"Beautiful, Accessible 1 Bedroom Apt",3563779,Wendy,Delridge,Highland Park,47.51829751474039,-122.35068690463092,Entire home/apt,140,2,110,2018-09-01,1.51,1,320
699460,Ballard Artist's Studio,3587674,Patti And Benson,Ballard,Adams,47.671690500882136,-122.38523906517403,Private room,95,2,223,2018-10-14,3.01,1,364
703058,True Wallingford Craftsman,1611114,Craig,Other neighborhoods,Wallingford,47.652434156093086,-122.3378533128977,Entire home/apt,165,2,140,2018-10-22,1.87,1,274
704764,Elegant Vintage Craftsman Apartment With Garden,3620313,Catherine,Queen Anne,North Queen Anne,47.64215180918174,-122.36959277569508,Entire home/apt,150,1,222,2018-10-26,3.08,1,143
706385,Sky Cabin Apartment with Views,2070664,Gillian,Cascade,Eastlake,47.64338998972608,-122.32582194935232,Entire home/apt,155,2,380,2018-11-11,5.16,1,32
707599,"A touch of Modern, West Seattle",2819258,Rhonda,West Seattle,Genesee,47.565436303303294,-122.39075650680203,Entire home/apt,255,2,69,2018-09-25,0.93,2,291
708774,Clean and Comfortable Eastlake/Lake Union 1 BR,316200,William,Cascade,Eastlake,47.63897300566033,-122.32488780691936,Entire home/apt,105,3,118,2018-10-19,1.64,6,157
710370,Waterfront Madison Park Villa,1121532,Allie,Capitol Hill,Madison Park,47.638062900539744,-122.27792283175177,Entire home/apt,199,3,19,2018-06-13,0.33,7,74
720742,Seattle Sanctuary w/ Olympic View!,987658,Rachel,Other neighborhoods,Phinney Ridge,47.667456404660406,-122.35988043514526,Entire home/apt,185,7,5,2014-12-04,0.07,1,362
722537,Garden Suite in North Capitol Hill,3731681,Cameron,Capitol Hill,Stevens,47.62995686326601,-122.30860995259572,Entire home/apt,225,4,55,2018-10-01,0.81,1,336
723723,BAMBOO BUNGALOW,3740695,Bleu,Central Area,Harrison/Denny-Blaine,47.6196623719805,-122.28955653874907,Entire home/apt,155,14,50,2017-08-13,0.67,2,319
723846,Seattle Cozy Cottage in Maple Leaf,3737272,Cheryl & Steve,Northgate,Maple Leaf,47.6965313152667,-122.31725876707037,Entire home/apt,129,2,102,2018-10-28,1.45,1,301
729409,Charming Studio In 1924 Building,3789469,Tom,Capitol Hill,Broadway,47.61905652183043,-122.3197340439201,Entire home/apt,80,2,27,2014-05-28,0.42,1,0
741699,Seward Park Zen Retreat 苏厄德公园禅撤退,2535710,Matt,Seward Park,Seward Park,47.555463173680465,-122.27218381993416,Entire home/apt,166,2,188,2018-11-10,2.71,1,203
748526,Mother in law studio-Ballard/phinne,3932149,Amy,Other neighborhoods,Phinney Ridge,47.679446687670655,-122.36354945031556,Entire home/apt,81,1,85,2018-08-23,1.17,1,318
752483,Beautiful Capitol Hill Townhouse Near Light Rail!,450548,Vaibhav,Capitol Hill,Broadway,47.6207252046839,-122.31715024571126,Entire home/apt,225,1,121,2018-11-05,1.69,1,45
755613,Gem in Mount Baker Neighborhood,3976886,Barbara,Rainier Valley,Mount Baker,47.573753945883304,-122.29271991015274,Private room,89,2,80,2018-10-15,1.11,2,88
757840,Hilltop House - 1 Block From Queen Anne Ave!,3991908,Becky,Queen Anne,Lower Queen Anne,47.63152635962671,-122.35842677607009,Entire home/apt,300,2,254,2018-10-28,3.47,1,279
760471,"West Seattle quiet view home, near bridge/transit",2111774,Carl,West Seattle,Genesee,47.56674077304291,-122.38108406794717,Entire home/apt,90,3,33,2018-11-09,0.46,1,345
769213,Private Garden Apt w/ Soaking Tub,4057441,Kt,Central Area,Minor,47.609031863233184,-122.31548085196124,Entire home/apt,140,3,383,2018-11-06,6.20,1,79
777159,Spacious Craftsman Basement Apartment,278781,Margaret (And Derrick),Rainier Valley,Mount Baker,47.579310347835836,-122.29288601841935,Entire home/apt,150,1,33,2018-09-09,0.51,1,364
778382,N Cap Hill Modern Mtn View Townhome,1717600,Justin,Capitol Hill,Stevens,47.63376934828045,-122.31194979007687,Entire home/apt,280,3,14,2016-08-09,0.21,1,282
784579,Stylish Getaway + City Views + Highly Walkable,4136969,Erin,Central Area,Leschi,47.606316217311374,-122.2948262082623,Entire home/apt,200,2,1,2013-08-16,0.02,1,0
785830,Seattle View Home on Lake/Downtown,4142902,Heath,Central Area,Leschi,47.60673689580716,-122.2900877360172,Private room,420,5,6,2018-08-10,0.12,1,127
788146,Columbia City~Large room/Arty house,4154214,Sedora,Rainier Valley,Columbia City,47.55142191958175,-122.28087470544065,Private room,70,5,27,2017-09-19,0.37,1,318
789229,Designer Loft in Pioneer Square,1872473,Trong And Annie,Downtown,Pioneer Square,47.59582849701532,-122.33234611094812,Entire home/apt,149,2,112,2018-09-20,1.64,1,342
790860,Amazing Green Lake Home,4186082,Trung,Other neighborhoods,Green Lake,47.685329792793304,-122.32485184323632,Entire home/apt,350,2,11,2018-09-24,0.25,1,350
793629,Cheery Seattle House with View,4181120,Candace,Beacon Hill,North Beacon Hill,47.579067320677495,-122.31538810858396,Entire home/apt,95,1,243,2018-11-04,3.38,1,75
794633,Guest House in Madison Valley,2012892,J,Central Area,Harrison/Denny-Blaine,47.625360711312496,-122.29151781936783,Entire home/apt,149,2,476,2018-10-30,7.07,1,148
797358,Cozy Old House Near City Center,4199445,Liam,Rainier Valley,Mount Baker,47.57124346464379,-122.29078834249538,Private room,72,2,152,2018-11-12,3.07,2,9
803902,Lovely 3-Story Alki Beach Townhome,4047435,"Sue (Joe, Brody & Charlie)",West Seattle,Alki,47.5763776490437,-122.4085242090064,Entire home/apt,280,3,14,2018-07-24,0.21,1,172
808134,Overlook a Tranquil Courtyard at This Urban Retreat,74305,Seattle Oasis,Downtown,Belltown,47.61405683789051,-122.3472697543768,Entire home/apt,137,2,58,2018-11-05,0.92,43,145
823989,Summer Deals! Sleeps 8.Budget Friendly,12621051,Andrea,Other neighborhoods,Bitter Lake,47.70594213040125,-122.34474196686013,Entire home/apt,69,1,182,2018-09-25,2.55,1,11
828298,★Family Getaway w/ Parking Included★11/19-21,74305,Seattle Oasis,Downtown,First Hill,47.611855354434034,-122.3304909486734,Entire home/apt,115,3,46,2018-10-22,0.65,43,131
841140,"Spacious, New Apt & Terrace on Park",2496518,Jeremy,Capitol Hill,Broadway,47.61701040487054,-122.32039966253306,Entire home/apt,185,4,13,2014-10-26,0.18,1,0
841274,Goat Hill House Apartment,4133943,Jill,Rainier Valley,Mount Baker,47.5835724112612,-122.29590102447558,Entire home/apt,82,3,97,2018-10-09,1.41,1,319
846763,Right at Home in Ravenna,4421734,Tara,Other neighborhoods,Ravenna,47.68103730250045,-122.30928643573301,Private room,50,30,59,2018-08-12,0.82,1,314
867758,"Gorgeous Capitol Hill loft, walk to everything!",1448060,Jenn & Mark,Capitol Hill,Broadway,47.62302463878195,-122.32088374158333,Entire home/apt,200,90,0,,,1,358
877203,In Jimi Hendrix's neighborhood 2,287172,Laura,Central Area,Atlantic,47.60026601289113,-122.29986741611279,Private room,60,2,60,2018-11-04,0.87,2,260
879181,In Jimi Hendrix's neighborhood 3,287172,Laura,Central Area,Atlantic,47.600510494802194,-122.30199396646078,Private room,60,2,66,2018-09-19,0.93,2,340
890677,"Quiet, central location in Seattle",4729705,Rob And Carol,Capitol Hill,Broadway,47.62330200022571,-122.31997596661826,Entire home/apt,178,3,86,2018-11-04,1.23,1,72
902243,"LOCATION! WiFi, Pool,Luxury 2br/2ba/LOCATION PRKG!",8243075,Jara,Downtown,Belltown,47.6159688113496,-122.34508910011004,Entire home/apt,200,1,55,2018-10-30,0.80,4,293
902609,Private Space in Seattle,3264544,Fabio,Delridge,Highland Park,47.52448605379693,-122.35380141452103,Entire home/apt,60,2,178,2018-10-20,2.59,1,365
904057,Seattle Mini Home with Hot Tub and Private Deck,4678869,Errin,Ballard,West Woodland,47.66539135407781,-122.36609876373974,Entire home/apt,85,2,293,2018-11-12,4.19,1,250
909102,Bella Vista- Queen Anne Hill,1881431,Frank,Queen Anne,Lower Queen Anne,47.627822860701336,-122.35341476322996,Private room,99,3,160,2018-10-13,2.40,1,315
922986,"Pike Place 2 Blocks, Best Spot!",4962900,Stay Alfred,Downtown,Central Business District,47.60600197667792,-122.33861295059636,Entire home/apt,349,2,71,2018-10-22,1.13,64,318
931785,Close to Everything!!!,4962900,Stay Alfred,Downtown,Central Business District,47.60608276513488,-122.33943425791193,Entire home/apt,349,2,68,2018-10-23,1.08,64,309
934123,Shopping and Nightlife!!!,4962900,Stay Alfred,Downtown,Central Business District,47.6069193458126,-122.33971313096032,Entire home/apt,349,2,32,2018-10-18,0.51,64,297
934216,Amazing Waterview! PIKE PLACE!,4962900,Stay Alfred,Downtown,Central Business District,47.60661899896823,-122.33902457091378,Entire home/apt,349,2,64,2018-10-23,0.99,64,348
935432,One block from Pike's Market!,4962900,Stay Alfred,Downtown,Central Business District,47.606002541611765,-122.33890030868928,Entire home/apt,349,2,19,2018-03-18,0.30,64,310
935671,Perfect Seattle Vacation Spot!,4962900,Stay Alfred,Downtown,Central Business District,47.60576700931568,-122.33757060558388,Entire home/apt,349,2,83,2018-09-27,1.40,64,314
935845,Seattle Apartment - Ideal Location,5049037,Wendy,Other neighborhoods,Fremont,47.662935926055546,-122.35764151216343,Entire home/apt,95,1,95,2018-11-12,1.44,1,89
936177,Next to Seattle Art Museum!,4962900,Stay Alfred,Downtown,Central Business District,47.60700758505116,-122.33720644099287,Entire home/apt,349,2,30,2018-08-18,0.48,64,312
936378,Downtown Seattle!,4962900,Stay Alfred,Downtown,Central Business District,47.60736064620542,-122.33960189664646,Entire home/apt,349,2,7,2016-08-14,0.11,64,332
936484,Marketside Flats next to Pike!,4962900,Stay Alfred,Downtown,Pike-Market,47.60854614710938,-122.33919154815946,Entire home/apt,349,2,26,2018-06-25,0.52,64,339
942490,Newly Updated Private Floor in Neighborhood Home,4705328,Lisa,Other neighborhoods,Greenwood,47.69011344476489,-122.36396940026893,Private room,98,2,118,2018-09-21,1.72,1,365
945833,A block from the Seattle Center,5124845,Nathan,Queen Anne,Lower Queen Anne,47.62615511067371,-122.34999112359145,Entire home/apt,275,7,3,2015-08-23,0.05,1,0
948077,Capitol Hill Stylish Garden Cottage,365687,Erik,Capitol Hill,Broadway,47.6279574725614,-122.32440949471001,Entire home/apt,99,2,249,2018-10-28,3.63,1,264
953595,Bright & Airy Queen Anne Apartment,5177328,Andrea,Queen Anne,West Queen Anne,47.63912312136253,-122.36566646439582,Entire home/apt,150,3,133,2018-10-31,2.08,5,361
